id,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
390,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537
391,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194
392,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194
393,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194
394,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537
395,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836
396,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284
397,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239
398,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642
399,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642
400,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194
401,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194
402,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642
403,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343
404,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0
405,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045
406,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896
407,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0
408,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0
409,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343
410,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343
411,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343
412,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896
413,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896
414,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045
415,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045
416,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045
417,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343
418,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896
419,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896
420,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836
421,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537
422,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836
423,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881
424,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284
425,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836
426,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179
427,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985
428,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179
429,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642
430,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627
431,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881
432,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0
433,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0
434,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642
435,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642
436,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239
437,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239
438,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239
439,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836
440,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239
441,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985
442,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642
443,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0
444,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045
445,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343
446,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194
447,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343
448,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045
449,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194
450,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284
451,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836
452,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537
453,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836
454,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284
455,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537
456,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537
457,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642
458,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985
459,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896
460,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179
461,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537
462,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836
463,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284
464,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582
465,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627
466,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627
467,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821
468,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821
469,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224
470,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478
471,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582
472,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582
473,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537
474,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284
475,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179
476,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836
477,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881
478,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284
479,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537
480,1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881
481,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537
482,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836
483,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985
484,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239
485,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836
486,1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284
487,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537
488,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642
489,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343
490,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045
491,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0
492,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045
493,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0
494,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194
495,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0.0
496,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194
497,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343
498,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642
499,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896
500,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0
501,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045
502,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045
503,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045
504,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343
505,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343
506,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045
507,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045
508,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642
509,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642
510,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582
511,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881
512,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239
513,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627
514,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881
515,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582
516,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582
517,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284
518,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881
519,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537
520,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836
521,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537
522,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194
523,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194
524,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239
525,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194
526,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194
527,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537
528,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343
529,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343
530,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896
531,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0
532,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0
533,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0
534,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0
535,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343
536,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194
537,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239
538,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239
539,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642
540,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537
541,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537
542,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194
543,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642
544,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194
545,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642
546,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239
547,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537
548,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836
549,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642
550,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239
551,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045
552,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239
553,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045
554,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239
555,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343
556,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896
557,1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045
558,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343
559,1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896
560,1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343
561,1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0
562,1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0
563,1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0
564,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0
565,1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896
566,1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642
567,1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194
568,1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194
569,1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642
570,1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642
571,1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343
572,1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343
573,1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.194
574,1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836
575,1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836
576,1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985
577,1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985
578,1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985
579,1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836
580,1,0,1,11,0,3,1,3,0.22,0.197,0.93,0.3284
581,1,0,1,12,0,3,1,3,0.22,0.197,0.93,0.3284
582,1,0,1,13,0,3,1,3,0.22,0.197,0.93,0.3284
583,1,0,1,14,0,3,1,3,0.22,0.197,0.93,0.3582
584,1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627
585,1,0,1,16,0,3,1,4,0.22,0.197,0.93,0.3284
586,1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582
587,1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194
588,1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045
589,1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896
590,1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896
591,1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896
592,1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896
593,1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896
594,1,0,1,23,0,4,1,1,0.18,0.197,0.8,0.1642
595,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343
596,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343
597,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642
598,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045
599,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045
600,1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343
601,1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896
602,1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896
603,1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896
604,1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045
605,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045
606,1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045
607,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045
608,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0
609,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0
610,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0
611,1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343
612,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194
613,1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343
614,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194
615,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343
616,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582
617,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239
618,1,0,1,0,0,6,0,1,0.22,0.197,0.64,0.3582
619,1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194
620,1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642
621,1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343
622,1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045
623,1,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343
624,1,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045
625,1,0,1,8,0,6,0,1,0.18,0.197,0.55,0.1642
626,1,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896
627,1,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045
628,1,0,1,11,0,6,0,2,0.18,0.197,0.64,0.1343
629,1,0,1,12,0,6,0,2,0.2,0.197,0.59,0.194
630,1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642
631,1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343
632,1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537
633,1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642
634,1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0.0
635,1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343
636,1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537
637,1,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896
638,1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896
639,1,0,1,22,0,6,0,1,0.16,0.197,0.8,0.0896
640,1,0,1,23,0,6,0,1,0.16,0.197,0.8,0.0896
641,1,0,1,0,0,0,0,1,0.16,0.1818,0.8,0.1045
642,1,0,1,1,0,0,0,1,0.14,0.2121,0.8,0.0
643,1,0,1,2,0,0,0,1,0.16,0.2273,0.8,0.0
644,1,0,1,3,0,0,0,1,0.14,0.2121,0.93,0.0
645,1,0,1,4,0,0,0,1,0.14,0.2121,0.93,0.0
646,1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0.0
647,1,0,1,7,0,0,0,1,0.14,0.2121,0.86,0.0
648,1,0,1,8,0,0,0,2,0.14,0.2121,0.86,0.0
649,1,0,1,9,0,0,0,2,0.16,0.2273,0.8,0.0
650,1,0,1,10,0,0,0,2,0.18,0.2424,0.8,0.0
651,1,0,1,11,0,0,0,1,0.22,0.2727,0.75,0.0
652,1,0,1,12,0,0,0,1,0.3,0.3182,0.52,0.1045
653,1,0,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045
654,1,0,1,14,0,0,0,1,0.28,0.303,0.61,0.0896
655,1,0,1,15,0,0,0,1,0.3,0.3333,0.56,0.0
656,1,0,1,16,0,0,0,1,0.3,0.3333,0.56,0.0
657,1,0,1,17,0,0,0,1,0.3,0.2879,0.56,0.194
658,1,0,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642
659,1,0,1,19,0,0,0,1,0.26,0.2576,0.65,0.194
660,1,0,1,20,0,0,0,2,0.26,0.2727,0.65,0.1045
661,1,0,1,21,0,0,0,2,0.24,0.2424,0.7,0.1642
662,1,0,1,22,0,0,0,2,0.24,0.2273,0.7,0.194
663,1,0,1,23,0,0,0,2,0.24,0.2121,0.65,0.2836
664,1,0,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239
665,1,0,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537
666,1,0,1,2,0,1,1,1,0.22,0.2273,0.64,0.194
667,1,0,1,3,0,1,1,1,0.22,0.2273,0.64,0.194
668,1,0,1,4,0,1,1,1,0.2,0.197,0.59,0.2239
669,1,0,1,5,0,1,1,1,0.18,0.1667,0.64,0.2836
670,1,0,1,6,0,1,1,1,0.16,0.1364,0.69,0.3284
671,1,0,1,7,0,1,1,2,0.16,0.1364,0.64,0.2836
672,1,0,1,8,0,1,1,2,0.16,0.1364,0.59,0.2836
673,1,0,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985
674,1,0,1,10,0,1,1,2,0.16,0.1515,0.59,0.194
675,1,0,1,11,0,1,1,2,0.16,0.1515,0.59,0.194
676,1,0,1,12,0,1,1,2,0.18,0.2121,0.55,0.1045
677,1,0,1,13,0,1,1,2,0.16,0.2273,0.59,0.0
678,1,0,1,14,0,1,1,2,0.18,0.197,0.55,0.1343
679,1,0,1,15,0,1,1,2,0.16,0.1818,0.59,0.1343
680,1,0,1,16,0,1,1,2,0.16,0.1818,0.56,0.194
681,1,0,1,17,0,1,1,2,0.16,0.1515,0.59,0.194
682,1,0,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239
683,1,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045
684,1,0,1,20,0,1,1,3,0.16,0.1667,0.59,0.1642
685,1,0,1,21,0,1,1,3,0.16,0.197,0.59,0.0896
686,1,0,1,22,0,1,1,2,0.16,0.1818,0.59,0.1045
687,1,0,1,23,0,1,1,2,0.16,0.197,0.64,0.0896
688,1,0,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045
689,1,0,2,1,0,2,1,2,0.16,0.1818,0.69,0.1045
690,1,0,2,2,0,2,1,2,0.16,0.2273,0.69,0.0
691,1,0,2,3,0,2,1,2,0.16,0.2273,0.69,0.0
692,1,0,2,5,0,2,1,3,0.14,0.2121,0.93,0.0
693,1,0,2,6,0,2,1,3,0.14,0.2121,0.93,0.0
694,1,0,2,7,0,2,1,3,0.16,0.2273,0.93,0.0
695,1,0,2,8,0,2,1,3,0.16,0.2273,0.93,0.0
696,1,0,2,9,0,2,1,2,0.16,0.2273,0.93,0.0
697,1,0,2,10,0,2,1,2,0.16,0.2273,0.93,0.0
698,1,0,2,11,0,2,1,2,0.18,0.2424,0.86,0.0
699,1,0,2,12,0,2,1,2,0.2,0.2576,0.86,0.0
700,1,0,2,13,0,2,1,2,0.2,0.2576,0.86,0.0
701,1,0,2,14,0,2,1,2,0.22,0.2576,0.8,0.0896
702,1,0,2,15,0,2,1,2,0.24,0.2879,0.75,0.0
703,1,0,2,16,0,2,1,2,0.24,0.2424,0.75,0.1343
704,1,0,2,17,0,2,1,2,0.24,0.2879,0.75,0.0
705,1,0,2,18,0,2,1,2,0.24,0.2576,0.81,0.1045
706,1,0,2,19,0,2,1,2,0.24,0.2424,0.81,0.1343
707,1,0,2,20,0,2,1,2,0.22,0.2273,0.87,0.1343
708,1,0,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343
709,1,0,2,22,0,2,1,2,0.22,0.2576,0.87,0.0896
710,1,0,2,23,0,2,1,3,0.2,0.197,0.93,0.194
711,1,0,2,0,0,3,1,3,0.22,0.2424,0.93,0.1045
712,1,0,2,1,0,3,1,3,0.22,0.2273,0.93,0.194
713,1,0,2,2,0,3,1,3,0.22,0.2273,0.93,0.1343
714,1,0,2,3,0,3,1,3,0.22,0.2273,0.93,0.1343
715,1,0,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836
716,1,0,2,5,0,3,1,3,0.22,0.2424,0.93,0.1045
717,1,0,2,6,0,3,1,3,0.22,0.2424,0.93,0.1045
718,1,0,2,7,0,3,1,3,0.22,0.2121,0.93,0.2239
719,1,0,2,8,0,3,1,3,0.22,0.2121,0.93,0.2239
720,1,0,2,9,0,3,1,2,0.24,0.2576,0.93,0.0896
721,1,0,2,10,0,3,1,2,0.22,0.2727,1.0,0.0
722,1,0,2,11,0,3,1,2,0.24,0.2273,0.93,0.194
723,1,0,2,12,0,3,1,2,0.24,0.2273,0.93,0.2239
724,1,0,2,13,0,3,1,1,0.34,0.3333,0.93,0.1642
725,1,0,2,14,0,3,1,1,0.38,0.3939,0.82,0.3881
726,1,0,2,15,0,3,1,1,0.38,0.3939,0.76,0.3284
727,1,0,2,16,0,3,1,1,0.36,0.3333,0.71,0.2985
728,1,0,2,17,0,3,1,1,0.36,0.3182,0.53,0.5224
729,1,0,2,18,0,3,1,1,0.34,0.2879,0.42,0.5522
730,1,0,2,19,0,3,1,1,0.28,0.2424,0.45,0.4925
731,1,0,2,20,0,3,1,1,0.24,0.197,0.48,0.5522
732,1,0,2,21,0,3,1,1,0.22,0.197,0.47,0.3284
733,1,0,2,22,0,3,1,1,0.22,0.2121,0.44,0.2537
734,1,0,2,23,0,3,1,1,0.2,0.1667,0.44,0.4478
735,1,0,2,0,0,4,1,1,0.2,0.1667,0.4,0.4478
736,1,0,2,1,0,4,1,1,0.2,0.1515,0.44,0.5224
737,1,0,2,2,0,4,1,1,0.18,0.1667,0.43,0.2537
738,1,0,2,3,0,4,1,1,0.18,0.1667,0.43,0.2537
739,1,0,2,5,0,4,1,1,0.16,0.1364,0.5,0.2985
740,1,0,2,6,0,4,1,1,0.16,0.1364,0.43,0.3582
741,1,0,2,7,0,4,1,1,0.14,0.1212,0.5,0.3284
742,1,0,2,8,0,4,1,1,0.14,0.1212,0.5,0.3582
743,1,0,2,9,0,4,1,1,0.16,0.1364,0.47,0.2985
744,1,0,2,10,0,4,1,1,0.18,0.1515,0.43,0.3284
745,1,0,2,11,0,4,1,1,0.18,0.1364,0.43,0.4478
746,1,0,2,12,0,4,1,1,0.2,0.1818,0.4,0.3582
747,1,0,2,13,0,4,1,1,0.2,0.1667,0.4,0.4179
748,1,0,2,14,0,4,1,1,0.22,0.197,0.37,0.3881
749,1,0,2,15,0,4,1,1,0.22,0.197,0.37,0.3284
750,1,0,2,16,0,4,1,1,0.22,0.2121,0.37,0.2537
751,1,0,2,17,0,4,1,1,0.2,0.197,0.4,0.194
752,1,0,2,18,0,4,1,1,0.2,0.2121,0.4,0.1642
753,1,0,2,19,0,4,1,1,0.2,0.2576,0.4,0.0
754,1,0,2,20,0,4,1,1,0.2,0.2273,0.47,0.0896
755,1,0,2,21,0,4,1,1,0.18,0.2121,0.55,0.1045
756,1,0,2,22,0,4,1,1,0.18,0.2121,0.51,0.0896
757,1,0,2,23,0,4,1,1,0.2,0.2273,0.47,0.1045
758,1,0,2,0,0,5,1,2,0.2,0.2576,0.44,0.0
759,1,0,2,1,0,5,1,2,0.16,0.2273,0.59,0.0
760,1,0,2,2,0,5,1,2,0.14,0.1667,0.63,0.1045
761,1,0,2,3,0,5,1,2,0.14,0.1667,0.63,0.1045
762,1,0,2,5,0,5,1,2,0.14,0.1515,0.63,0.1343
763,1,0,2,6,0,5,1,2,0.16,0.2273,0.55,0.0
764,1,0,2,7,0,5,1,1,0.14,0.2121,0.59,0.0
765,1,0,2,8,0,5,1,1,0.14,0.1515,0.74,0.1343
766,1,0,2,9,0,5,1,2,0.16,0.1818,0.8,0.1343
767,1,0,2,10,0,5,1,2,0.2,0.2121,0.51,0.1343
768,1,0,2,11,0,5,1,1,0.22,0.2273,0.51,0.1642
769,1,0,2,12,0,5,1,2,0.24,0.2424,0.48,0.1642
770,1,0,2,13,0,5,1,2,0.26,0.2576,0.5,0.2239
771,1,0,2,14,0,5,1,2,0.28,0.2727,0.45,0.1642
772,1,0,2,15,0,5,1,2,0.28,0.2727,0.48,0.2537
773,1,0,2,16,0,5,1,2,0.3,0.2879,0.42,0.2239
774,1,0,2,17,0,5,1,2,0.26,0.2727,0.56,0.1343
775,1,0,2,18,0,5,1,2,0.24,0.2576,0.6,0.1045
776,1,0,2,19,0,5,1,2,0.24,0.2424,0.65,0.1343
777,1,0,2,20,0,5,1,2,0.24,0.2424,0.65,0.1642
778,1,0,2,21,0,5,1,2,0.24,0.2424,0.7,0.1642
779,1,0,2,22,0,5,1,2,0.24,0.2424,0.65,0.1642
780,1,0,2,23,0,5,1,2,0.24,0.2424,0.7,0.1343
