id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
238,44.0,admin.,divorced,secondary,no,66.0,yes,no,unknown,5.0,may,206.0,1.0,-1.0,0.0,unknown
239,49.0,blue-collar,divorced,primary,no,-9.0,yes,yes,unknown,5.0,may,389.0,1.0,-1.0,0.0,unknown
240,46.0,technician,married,secondary,no,349.0,yes,yes,unknown,5.0,may,127.0,1.0,-1.0,0.0,unknown
241,43.0,entrepreneur,married,unknown,no,100.0,yes,no,unknown,5.0,may,702.0,1.0,-1.0,0.0,unknown
242,38.0,admin.,married,secondary,no,0.0,no,no,unknown,5.0,may,151.0,1.0,-1.0,0.0,unknown
243,43.0,technician,married,secondary,no,434.0,yes,no,unknown,5.0,may,117.0,1.0,-1.0,0.0,unknown
244,49.0,management,married,tertiary,no,3237.0,yes,no,unknown,5.0,may,232.0,3.0,-1.0,0.0,unknown
245,42.0,management,married,unknown,no,275.0,no,no,unknown,5.0,may,408.0,2.0,-1.0,0.0,unknown
246,22.0,blue-collar,single,secondary,no,0.0,yes,no,unknown,5.0,may,179.0,2.0,-1.0,0.0,unknown
247,40.0,management,married,tertiary,no,207.0,yes,no,unknown,5.0,may,39.0,1.0,-1.0,0.0,unknown
248,39.0,blue-collar,married,secondary,no,483.0,yes,no,unknown,5.0,may,282.0,1.0,-1.0,0.0,unknown
249,51.0,services,married,secondary,no,2248.0,yes,no,unknown,5.0,may,714.0,2.0,-1.0,0.0,unknown
250,49.0,admin.,married,secondary,no,428.0,yes,no,unknown,5.0,may,50.0,1.0,-1.0,0.0,unknown
251,53.0,blue-collar,married,secondary,no,0.0,yes,yes,unknown,5.0,may,181.0,1.0,-1.0,0.0,unknown
252,34.0,services,single,secondary,no,0.0,yes,no,unknown,5.0,may,142.0,1.0,-1.0,0.0,unknown
253,33.0,technician,divorced,secondary,no,140.0,yes,no,unknown,5.0,may,227.0,1.0,-1.0,0.0,unknown
254,50.0,management,single,tertiary,no,297.0,yes,no,unknown,5.0,may,119.0,1.0,-1.0,0.0,unknown
255,39.0,blue-collar,married,primary,no,279.0,yes,no,unknown,5.0,may,361.0,1.0,-1.0,0.0,unknown
256,59.0,entrepreneur,divorced,secondary,no,901.0,yes,no,unknown,5.0,may,73.0,3.0,-1.0,0.0,unknown
257,30.0,technician,single,secondary,no,2573.0,yes,no,unknown,5.0,may,67.0,2.0,-1.0,0.0,unknown
258,36.0,services,married,secondary,no,143.0,yes,yes,unknown,5.0,may,350.0,1.0,-1.0,0.0,unknown
259,40.0,blue-collar,married,secondary,no,475.0,yes,no,unknown,5.0,may,332.0,2.0,-1.0,0.0,unknown
260,53.0,blue-collar,married,secondary,no,70.0,yes,no,unknown,5.0,may,611.0,2.0,-1.0,0.0,unknown
261,34.0,management,single,tertiary,no,318.0,yes,no,unknown,5.0,may,113.0,2.0,-1.0,0.0,unknown
262,37.0,technician,married,secondary,no,275.0,yes,no,unknown,5.0,may,132.0,1.0,-1.0,0.0,unknown
263,42.0,management,divorced,tertiary,no,742.0,yes,no,unknown,5.0,may,58.0,3.0,-1.0,0.0,unknown
264,41.0,entrepreneur,married,primary,no,236.0,yes,no,unknown,5.0,may,151.0,1.0,-1.0,0.0,unknown
265,30.0,student,single,tertiary,no,25.0,yes,no,unknown,5.0,may,89.0,2.0,-1.0,0.0,unknown
266,37.0,management,single,tertiary,no,600.0,yes,no,unknown,5.0,may,152.0,1.0,-1.0,0.0,unknown
267,39.0,admin.,divorced,secondary,no,-349.0,yes,no,unknown,5.0,may,611.0,2.0,-1.0,0.0,unknown
268,41.0,blue-collar,married,primary,no,183.0,yes,yes,unknown,5.0,may,110.0,2.0,-1.0,0.0,unknown
269,40.0,blue-collar,married,primary,no,0.0,yes,no,unknown,5.0,may,463.0,1.0,-1.0,0.0,unknown
270,42.0,management,single,tertiary,no,0.0,yes,yes,unknown,5.0,may,562.0,2.0,-1.0,0.0,unknown
271,40.0,blue-collar,divorced,primary,no,0.0,yes,no,unknown,5.0,may,962.0,1.0,-1.0,0.0,unknown
272,57.0,technician,married,secondary,no,1078.0,yes,no,unknown,5.0,may,10.0,4.0,-1.0,0.0,unknown
273,56.0,entrepreneur,divorced,secondary,no,155.0,no,no,unknown,5.0,may,118.0,3.0,-1.0,0.0,unknown
274,37.0,admin.,married,secondary,no,190.0,yes,no,unknown,5.0,may,92.0,2.0,-1.0,0.0,unknown
275,59.0,retired,married,secondary,no,319.0,yes,no,unknown,5.0,may,143.0,3.0,-1.0,0.0,unknown
276,39.0,services,divorced,secondary,no,-185.0,yes,no,unknown,5.0,may,189.0,3.0,-1.0,0.0,unknown
277,49.0,services,married,secondary,no,47.0,no,no,unknown,5.0,may,234.0,2.0,-1.0,0.0,unknown
278,38.0,services,single,secondary,no,570.0,yes,no,unknown,5.0,may,75.0,2.0,-1.0,0.0,unknown
279,36.0,self-employed,married,tertiary,no,19.0,no,no,unknown,5.0,may,189.0,2.0,-1.0,0.0,unknown
280,50.0,blue-collar,married,primary,no,61.0,yes,no,unknown,5.0,may,621.0,3.0,-1.0,0.0,unknown
281,41.0,admin.,married,secondary,no,-62.0,yes,yes,unknown,5.0,may,55.0,2.0,-1.0,0.0,unknown
282,54.0,technician,married,tertiary,no,258.0,no,no,unknown,5.0,may,310.0,4.0,-1.0,0.0,unknown
283,58.0,blue-collar,married,primary,no,76.0,yes,no,unknown,5.0,may,156.0,2.0,-1.0,0.0,unknown
284,30.0,blue-collar,single,secondary,no,0.0,yes,no,unknown,5.0,may,5.0,2.0,-1.0,0.0,unknown
285,33.0,admin.,single,secondary,no,352.0,yes,no,unknown,5.0,may,225.0,2.0,-1.0,0.0,unknown
286,47.0,admin.,married,secondary,no,368.0,yes,no,unknown,5.0,may,125.0,2.0,-1.0,0.0,unknown
287,50.0,technician,single,tertiary,no,339.0,yes,no,unknown,5.0,may,2.0,3.0,-1.0,0.0,unknown
288,32.0,blue-collar,married,secondary,no,1331.0,yes,no,unknown,5.0,may,286.0,2.0,-1.0,0.0,unknown
289,40.0,self-employed,married,secondary,no,672.0,yes,no,unknown,5.0,may,164.0,2.0,-1.0,0.0,unknown
290,37.0,management,married,tertiary,no,58.0,yes,no,unknown,5.0,may,98.0,2.0,-1.0,0.0,unknown
291,54.0,technician,single,unknown,no,447.0,yes,no,unknown,5.0,may,742.0,2.0,-1.0,0.0,unknown
292,24.0,student,single,secondary,no,423.0,yes,no,unknown,5.0,may,226.0,3.0,-1.0,0.0,unknown
293,54.0,management,married,tertiary,no,0.0,no,no,unknown,5.0,may,120.0,2.0,-1.0,0.0,unknown
294,34.0,technician,married,secondary,no,19.0,yes,no,unknown,5.0,may,362.0,4.0,-1.0,0.0,unknown
295,56.0,technician,divorced,primary,no,13.0,yes,no,unknown,5.0,may,357.0,2.0,-1.0,0.0,unknown
296,31.0,blue-collar,single,secondary,no,3.0,yes,no,unknown,5.0,may,200.0,2.0,-1.0,0.0,unknown
297,24.0,student,single,secondary,no,82.0,yes,no,unknown,5.0,may,204.0,2.0,-1.0,0.0,unknown
298,42.0,blue-collar,divorced,primary,no,28.0,yes,no,unknown,5.0,may,126.0,3.0,-1.0,0.0,unknown
299,57.0,technician,married,secondary,no,792.0,yes,no,unknown,5.0,may,65.0,2.0,-1.0,0.0,unknown
300,42.0,blue-collar,married,unknown,no,408.0,yes,no,unknown,5.0,may,107.0,2.0,-1.0,0.0,unknown
301,51.0,admin.,married,secondary,no,531.0,yes,no,unknown,5.0,may,267.0,2.0,-1.0,0.0,unknown
302,57.0,retired,married,secondary,no,211.0,yes,no,unknown,5.0,may,248.0,2.0,-1.0,0.0,unknown
303,36.0,services,single,secondary,no,62.0,yes,no,unknown,5.0,may,215.0,2.0,-1.0,0.0,unknown
304,53.0,services,married,unknown,no,257.0,yes,no,unknown,5.0,may,209.0,2.0,-1.0,0.0,unknown
305,50.0,technician,married,secondary,no,1234.0,yes,no,unknown,5.0,may,205.0,2.0,-1.0,0.0,unknown
306,54.0,management,married,tertiary,no,313.0,yes,no,unknown,5.0,may,83.0,2.0,-1.0,0.0,unknown
307,55.0,blue-collar,married,secondary,no,89.0,yes,no,unknown,5.0,may,106.0,3.0,-1.0,0.0,unknown
308,44.0,blue-collar,married,secondary,no,129.0,yes,yes,unknown,5.0,may,189.0,2.0,-1.0,0.0,unknown
309,43.0,management,married,unknown,no,0.0,yes,no,unknown,5.0,may,105.0,2.0,-1.0,0.0,unknown
310,56.0,admin.,married,secondary,no,353.0,yes,no,unknown,5.0,may,106.0,2.0,-1.0,0.0,unknown
311,54.0,technician,married,unknown,no,851.0,yes,no,unknown,5.0,may,108.0,2.0,-1.0,0.0,unknown
312,55.0,services,divorced,primary,no,96.0,yes,yes,unknown,5.0,may,311.0,2.0,-1.0,0.0,unknown
313,37.0,services,divorced,secondary,no,398.0,yes,yes,unknown,5.0,may,214.0,2.0,-1.0,0.0,unknown
314,33.0,admin.,single,tertiary,no,193.0,no,no,unknown,5.0,may,132.0,2.0,-1.0,0.0,unknown
315,46.0,admin.,married,secondary,no,-358.0,yes,no,unknown,5.0,may,358.0,2.0,-1.0,0.0,unknown
316,36.0,blue-collar,married,secondary,no,539.0,yes,yes,unknown,5.0,may,453.0,2.0,-1.0,0.0,unknown
317,51.0,technician,single,secondary,no,0.0,yes,no,unknown,5.0,may,364.0,2.0,-1.0,0.0,unknown
318,40.0,retired,single,primary,no,0.0,no,no,unknown,5.0,may,136.0,2.0,-1.0,0.0,unknown
319,42.0,blue-collar,married,secondary,no,490.0,yes,no,unknown,5.0,may,386.0,2.0,-1.0,0.0,unknown
320,51.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,5.0,may,173.0,2.0,-1.0,0.0,unknown
321,49.0,blue-collar,married,unknown,no,403.0,yes,no,unknown,5.0,may,241.0,2.0,-1.0,0.0,unknown
322,48.0,management,married,secondary,no,161.0,yes,no,unknown,5.0,may,224.0,3.0,-1.0,0.0,unknown
323,32.0,technician,divorced,tertiary,no,2558.0,no,no,unknown,5.0,may,148.0,2.0,-1.0,0.0,unknown
324,31.0,admin.,single,secondary,no,98.0,yes,no,unknown,5.0,may,196.0,2.0,-1.0,0.0,unknown
325,55.0,management,single,tertiary,no,115.0,no,no,unknown,5.0,may,111.0,4.0,-1.0,0.0,unknown
326,40.0,blue-collar,single,secondary,no,436.0,yes,no,unknown,5.0,may,231.0,3.0,-1.0,0.0,unknown
327,47.0,technician,married,tertiary,no,831.0,yes,no,unknown,5.0,may,316.0,3.0,-1.0,0.0,unknown
328,57.0,technician,married,unknown,no,206.0,yes,no,unknown,5.0,may,216.0,3.0,-1.0,0.0,unknown
329,41.0,blue-collar,married,secondary,no,290.0,yes,no,unknown,5.0,may,240.0,2.0,-1.0,0.0,unknown
330,48.0,blue-collar,married,secondary,no,1.0,no,no,unknown,5.0,may,669.0,3.0,-1.0,0.0,unknown
331,42.0,blue-collar,married,unknown,no,57.0,yes,no,unknown,5.0,may,425.0,2.0,-1.0,0.0,unknown
332,30.0,blue-collar,single,secondary,no,-457.0,yes,no,unknown,5.0,may,143.0,2.0,-1.0,0.0,unknown
333,58.0,management,single,tertiary,no,1387.0,yes,no,unknown,5.0,may,174.0,5.0,-1.0,0.0,unknown
334,45.0,management,divorced,tertiary,no,24598.0,yes,no,unknown,5.0,may,313.0,3.0,-1.0,0.0,unknown
335,49.0,blue-collar,married,secondary,no,30.0,yes,no,unknown,5.0,may,135.0,4.0,-1.0,0.0,unknown
336,42.0,admin.,single,secondary,no,1022.0,yes,no,unknown,5.0,may,146.0,2.0,-1.0,0.0,unknown
337,53.0,technician,married,secondary,no,56.0,yes,yes,unknown,5.0,may,152.0,2.0,-1.0,0.0,unknown
338,51.0,admin.,single,secondary,yes,-2.0,no,no,unknown,5.0,may,402.0,3.0,-1.0,0.0,unknown
339,32.0,services,single,secondary,no,121.0,yes,no,unknown,5.0,may,213.0,2.0,-1.0,0.0,unknown
340,41.0,blue-collar,single,secondary,no,842.0,yes,no,unknown,5.0,may,144.0,3.0,-1.0,0.0,unknown
341,43.0,management,divorced,secondary,no,693.0,yes,no,unknown,5.0,may,124.0,3.0,-1.0,0.0,unknown
342,40.0,blue-collar,divorced,secondary,no,-333.0,yes,no,unknown,5.0,may,183.0,2.0,-1.0,0.0,unknown
343,50.0,blue-collar,married,primary,no,1533.0,yes,no,unknown,5.0,may,325.0,2.0,-1.0,0.0,unknown
344,34.0,management,married,tertiary,no,46.0,yes,no,unknown,5.0,may,39.0,4.0,-1.0,0.0,unknown
345,53.0,services,married,unknown,no,18.0,no,no,unknown,5.0,may,503.0,2.0,-1.0,0.0,unknown
346,45.0,technician,married,secondary,no,44.0,yes,no,unknown,5.0,may,95.0,4.0,-1.0,0.0,unknown
347,39.0,blue-collar,married,primary,no,-100.0,yes,no,unknown,5.0,may,680.0,2.0,-1.0,0.0,unknown
348,44.0,services,married,tertiary,no,510.0,yes,no,unknown,5.0,may,421.0,4.0,-1.0,0.0,unknown
349,55.0,management,married,tertiary,no,685.0,yes,no,unknown,5.0,may,174.0,3.0,-1.0,0.0,unknown
350,46.0,management,single,tertiary,no,187.0,yes,no,unknown,5.0,may,113.0,2.0,-1.0,0.0,unknown
351,45.0,blue-collar,married,secondary,no,66.0,yes,no,unknown,5.0,may,808.0,2.0,-1.0,0.0,unknown
352,34.0,admin.,married,secondary,no,560.0,yes,no,unknown,5.0,may,198.0,3.0,-1.0,0.0,unknown
353,36.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,5.0,may,195.0,2.0,-1.0,0.0,unknown
354,59.0,unknown,divorced,unknown,no,27.0,no,no,unknown,5.0,may,347.0,3.0,-1.0,0.0,unknown
355,31.0,admin.,single,secondary,no,12.0,yes,no,unknown,5.0,may,208.0,2.0,-1.0,0.0,unknown
356,44.0,blue-collar,single,secondary,no,34.0,yes,no,unknown,5.0,may,404.0,4.0,-1.0,0.0,unknown
357,33.0,entrepreneur,single,tertiary,no,1068.0,yes,no,unknown,5.0,may,396.0,2.0,-1.0,0.0,unknown
358,40.0,blue-collar,married,secondary,no,211.0,yes,no,unknown,5.0,may,216.0,4.0,-1.0,0.0,unknown
359,46.0,admin.,single,tertiary,no,377.0,yes,no,unknown,5.0,may,98.0,2.0,-1.0,0.0,unknown
360,48.0,management,married,tertiary,no,263.0,yes,no,unknown,5.0,may,350.0,2.0,-1.0,0.0,unknown
361,42.0,services,married,secondary,no,1263.0,yes,no,unknown,6.0,may,114.0,2.0,-1.0,0.0,unknown
362,27.0,services,married,secondary,no,8.0,yes,no,unknown,6.0,may,88.0,3.0,-1.0,0.0,unknown
363,48.0,admin.,married,secondary,no,126.0,yes,yes,unknown,6.0,may,379.0,2.0,-1.0,0.0,unknown
364,59.0,admin.,married,secondary,no,230.0,yes,no,unknown,6.0,may,190.0,3.0,-1.0,0.0,unknown
365,46.0,technician,married,tertiary,no,841.0,yes,no,unknown,6.0,may,158.0,1.0,-1.0,0.0,unknown
366,38.0,admin.,divorced,secondary,no,308.0,yes,no,unknown,6.0,may,102.0,1.0,-1.0,0.0,unknown
367,43.0,management,divorced,tertiary,no,1.0,yes,no,unknown,6.0,may,306.0,1.0,-1.0,0.0,unknown
368,38.0,admin.,divorced,tertiary,no,86.0,yes,no,unknown,6.0,may,218.0,1.0,-1.0,0.0,unknown
369,23.0,student,single,secondary,no,157.0,yes,no,unknown,6.0,may,54.0,1.0,-1.0,0.0,unknown
370,34.0,services,married,secondary,no,22.0,yes,no,unknown,6.0,may,344.0,1.0,-1.0,0.0,unknown
371,38.0,admin.,married,secondary,no,46.0,yes,yes,unknown,6.0,may,195.0,1.0,-1.0,0.0,unknown
372,37.0,blue-collar,married,secondary,no,1293.0,no,no,unknown,6.0,may,652.0,1.0,-1.0,0.0,unknown
373,25.0,admin.,single,secondary,no,122.0,yes,no,unknown,6.0,may,286.0,1.0,-1.0,0.0,unknown
374,48.0,blue-collar,married,unknown,no,131.0,yes,no,unknown,6.0,may,189.0,1.0,-1.0,0.0,unknown
375,49.0,blue-collar,single,secondary,no,143.0,yes,no,unknown,6.0,may,83.0,1.0,-1.0,0.0,unknown
376,38.0,admin.,single,secondary,no,393.0,no,no,unknown,6.0,may,184.0,2.0,-1.0,0.0,unknown
377,43.0,blue-collar,married,primary,no,98.0,yes,no,unknown,6.0,may,235.0,1.0,-1.0,0.0,unknown
378,33.0,management,married,tertiary,no,0.0,yes,no,unknown,6.0,may,290.0,1.0,-1.0,0.0,unknown
379,55.0,blue-collar,married,secondary,no,224.0,yes,no,unknown,6.0,may,232.0,1.0,-1.0,0.0,unknown
380,38.0,blue-collar,married,secondary,no,757.0,yes,no,unknown,6.0,may,133.0,1.0,-1.0,0.0,unknown
381,49.0,services,married,secondary,no,245.0,yes,yes,unknown,6.0,may,318.0,1.0,-1.0,0.0,unknown
382,40.0,management,married,secondary,no,8486.0,no,no,unknown,6.0,may,260.0,3.0,-1.0,0.0,unknown
383,43.0,admin.,married,unknown,no,350.0,no,no,unknown,6.0,may,437.0,1.0,-1.0,0.0,unknown
384,38.0,blue-collar,married,secondary,no,20.0,yes,no,unknown,6.0,may,402.0,1.0,-1.0,0.0,unknown
385,58.0,services,married,secondary,no,1667.0,yes,yes,unknown,6.0,may,85.0,1.0,-1.0,0.0,unknown
386,57.0,technician,married,unknown,no,345.0,yes,no,unknown,6.0,may,125.0,1.0,-1.0,0.0,unknown
387,32.0,unemployed,married,secondary,no,10.0,yes,no,unknown,6.0,may,501.0,4.0,-1.0,0.0,unknown
388,56.0,management,married,tertiary,no,830.0,yes,yes,unknown,6.0,may,1201.0,1.0,-1.0,0.0,unknown
389,58.0,blue-collar,divorced,unknown,no,29.0,yes,no,unknown,6.0,may,253.0,1.0,-1.0,0.0,unknown
390,60.0,retired,divorced,secondary,no,545.0,yes,no,unknown,6.0,may,1030.0,1.0,-1.0,0.0,unknown
391,37.0,technician,married,tertiary,no,8730.0,yes,no,unknown,6.0,may,149.0,1.0,-1.0,0.0,unknown
392,46.0,technician,divorced,tertiary,no,477.0,yes,no,unknown,6.0,may,114.0,1.0,-1.0,0.0,unknown
393,27.0,admin.,married,secondary,no,4.0,yes,no,unknown,6.0,may,243.0,1.0,-1.0,0.0,unknown
394,43.0,blue-collar,married,secondary,no,1205.0,yes,no,unknown,6.0,may,769.0,2.0,-1.0,0.0,unknown
395,32.0,technician,single,secondary,no,0.0,yes,yes,unknown,6.0,may,135.0,3.0,-1.0,0.0,unknown
396,40.0,admin.,single,secondary,no,263.0,yes,no,unknown,6.0,may,231.0,1.0,-1.0,0.0,unknown
397,38.0,admin.,married,secondary,no,1.0,no,no,unknown,6.0,may,76.0,1.0,-1.0,0.0,unknown
398,34.0,blue-collar,married,secondary,no,283.0,no,yes,unknown,6.0,may,199.0,1.0,-1.0,0.0,unknown
399,47.0,blue-collar,married,primary,no,206.0,yes,no,unknown,6.0,may,152.0,1.0,-1.0,0.0,unknown
400,42.0,housemaid,married,primary,no,17.0,yes,no,unknown,6.0,may,124.0,1.0,-1.0,0.0,unknown
401,48.0,technician,married,secondary,no,141.0,yes,yes,unknown,6.0,may,424.0,1.0,-1.0,0.0,unknown
402,29.0,self-employed,single,tertiary,no,16.0,yes,no,unknown,6.0,may,43.0,1.0,-1.0,0.0,unknown
403,50.0,services,married,secondary,no,206.0,yes,no,unknown,6.0,may,154.0,1.0,-1.0,0.0,unknown
404,52.0,technician,married,unknown,no,7.0,no,no,unknown,6.0,may,203.0,2.0,-1.0,0.0,unknown
405,50.0,management,married,tertiary,no,0.0,no,no,unknown,6.0,may,326.0,1.0,-1.0,0.0,unknown
406,58.0,retired,married,tertiary,no,0.0,no,no,unknown,6.0,may,393.0,1.0,-1.0,0.0,unknown
407,46.0,blue-collar,divorced,primary,no,1927.0,yes,no,unknown,6.0,may,241.0,3.0,-1.0,0.0,unknown
408,38.0,technician,married,secondary,no,284.0,yes,no,unknown,6.0,may,483.0,1.0,-1.0,0.0,unknown
409,46.0,blue-collar,married,secondary,no,1660.0,yes,no,unknown,6.0,may,259.0,1.0,-1.0,0.0,unknown
410,32.0,services,single,secondary,no,406.0,yes,no,unknown,6.0,may,227.0,1.0,-1.0,0.0,unknown
411,51.0,blue-collar,married,primary,no,230.0,yes,no,unknown,6.0,may,673.0,1.0,-1.0,0.0,unknown
412,39.0,admin.,single,secondary,no,-25.0,yes,no,unknown,6.0,may,576.0,1.0,-1.0,0.0,unknown
413,48.0,admin.,married,secondary,no,182.0,yes,no,unknown,6.0,may,180.0,2.0,-1.0,0.0,unknown
414,36.0,entrepreneur,married,tertiary,no,1169.0,yes,no,unknown,6.0,may,168.0,2.0,-1.0,0.0,unknown
415,34.0,admin.,divorced,secondary,no,67.0,yes,no,unknown,6.0,may,90.0,1.0,-1.0,0.0,unknown
416,40.0,technician,married,secondary,no,77.0,no,no,unknown,6.0,may,505.0,1.0,-1.0,0.0,unknown
417,43.0,unemployed,married,secondary,no,0.0,yes,no,unknown,6.0,may,245.0,1.0,-1.0,0.0,unknown
418,52.0,blue-collar,divorced,primary,no,55.0,yes,yes,unknown,6.0,may,186.0,1.0,-1.0,0.0,unknown
419,33.0,technician,married,secondary,yes,72.0,yes,no,unknown,6.0,may,623.0,1.0,-1.0,0.0,unknown
420,49.0,management,single,tertiary,no,163.0,yes,no,unknown,6.0,may,496.0,3.0,-1.0,0.0,unknown
421,32.0,management,single,tertiary,no,151.0,yes,no,unknown,6.0,may,118.0,1.0,-1.0,0.0,unknown
422,39.0,admin.,single,secondary,no,113.0,yes,no,unknown,6.0,may,342.0,1.0,-1.0,0.0,unknown
423,40.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,6.0,may,225.0,1.0,-1.0,0.0,unknown
424,38.0,technician,single,tertiary,no,9.0,yes,no,unknown,6.0,may,185.0,3.0,-1.0,0.0,unknown
425,43.0,management,married,secondary,no,375.0,yes,no,unknown,6.0,may,196.0,2.0,-1.0,0.0,unknown
426,39.0,services,married,secondary,no,1142.0,yes,no,unknown,6.0,may,276.0,1.0,-1.0,0.0,unknown
427,54.0,blue-collar,married,primary,no,2102.0,yes,no,unknown,6.0,may,76.0,1.0,-1.0,0.0,unknown
428,38.0,technician,single,tertiary,no,4325.0,yes,no,unknown,6.0,may,87.0,1.0,-1.0,0.0,unknown
429,40.0,blue-collar,married,secondary,no,217.0,yes,no,unknown,6.0,may,195.0,1.0,-1.0,0.0,unknown
430,55.0,admin.,married,secondary,no,131.0,yes,no,unknown,6.0,may,744.0,1.0,-1.0,0.0,unknown
431,42.0,management,married,tertiary,no,1680.0,yes,no,unknown,6.0,may,765.0,1.0,-1.0,0.0,unknown
432,39.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,6.0,may,262.0,1.0,-1.0,0.0,unknown
433,40.0,blue-collar,married,primary,no,46.0,yes,no,unknown,6.0,may,119.0,1.0,-1.0,0.0,unknown
434,32.0,blue-collar,married,secondary,no,320.0,yes,no,unknown,6.0,may,198.0,2.0,-1.0,0.0,unknown
435,55.0,admin.,married,secondary,no,183.0,yes,no,unknown,6.0,may,150.0,1.0,-1.0,0.0,unknown
436,45.0,blue-collar,married,secondary,no,39.0,no,no,unknown,6.0,may,241.0,1.0,-1.0,0.0,unknown
437,35.0,management,single,tertiary,no,560.0,yes,no,unknown,6.0,may,181.0,1.0,-1.0,0.0,unknown
438,58.0,technician,divorced,secondary,no,469.0,no,no,unknown,6.0,may,196.0,1.0,-1.0,0.0,unknown
439,35.0,admin.,married,secondary,no,530.0,yes,no,unknown,6.0,may,149.0,1.0,-1.0,0.0,unknown
440,49.0,services,married,primary,no,61.0,yes,no,unknown,6.0,may,246.0,1.0,-1.0,0.0,unknown
441,34.0,technician,single,tertiary,no,242.0,yes,no,unknown,6.0,may,112.0,1.0,-1.0,0.0,unknown
442,36.0,blue-collar,married,secondary,no,139.0,yes,no,unknown,6.0,may,309.0,2.0,-1.0,0.0,unknown
443,24.0,self-employed,single,secondary,no,0.0,yes,no,unknown,6.0,may,278.0,1.0,-1.0,0.0,unknown
444,34.0,technician,married,secondary,no,367.0,yes,no,unknown,6.0,may,140.0,1.0,-1.0,0.0,unknown
445,51.0,admin.,divorced,secondary,no,228.0,yes,no,unknown,6.0,may,136.0,1.0,-1.0,0.0,unknown
446,39.0,technician,single,unknown,no,45248.0,yes,no,unknown,6.0,may,1623.0,1.0,-1.0,0.0,unknown
447,50.0,self-employed,married,unknown,no,-84.0,yes,no,unknown,6.0,may,101.0,1.0,-1.0,0.0,unknown
448,32.0,services,single,secondary,no,310.0,yes,no,unknown,6.0,may,144.0,1.0,-1.0,0.0,unknown
449,42.0,blue-collar,married,unknown,no,132.0,yes,no,unknown,6.0,may,238.0,1.0,-1.0,0.0,unknown
450,50.0,technician,married,secondary,no,797.0,yes,no,unknown,6.0,may,354.0,1.0,-1.0,0.0,unknown
451,40.0,services,married,secondary,no,71.0,no,no,unknown,6.0,may,79.0,1.0,-1.0,0.0,unknown
452,46.0,management,divorced,unknown,no,2.0,yes,no,unknown,6.0,may,187.0,1.0,-1.0,0.0,unknown
453,37.0,management,married,tertiary,no,231.0,yes,yes,unknown,6.0,may,451.0,2.0,-1.0,0.0,unknown
454,34.0,blue-collar,married,secondary,no,270.0,yes,yes,unknown,6.0,may,159.0,1.0,-1.0,0.0,unknown
455,44.0,blue-collar,married,secondary,no,274.0,yes,yes,unknown,6.0,may,409.0,1.0,-1.0,0.0,unknown
456,40.0,admin.,single,secondary,no,-109.0,yes,yes,unknown,6.0,may,170.0,1.0,-1.0,0.0,unknown
457,37.0,technician,married,secondary,no,1.0,yes,no,unknown,6.0,may,608.0,1.0,-1.0,0.0,unknown
458,33.0,blue-collar,single,secondary,yes,-60.0,no,no,unknown,6.0,may,243.0,1.0,-1.0,0.0,unknown
459,35.0,blue-collar,married,secondary,no,89.0,yes,no,unknown,6.0,may,145.0,2.0,-1.0,0.0,unknown
460,58.0,blue-collar,divorced,secondary,no,-11.0,no,no,unknown,6.0,may,112.0,1.0,-1.0,0.0,unknown
461,39.0,blue-collar,married,primary,no,0.0,yes,no,unknown,6.0,may,262.0,2.0,-1.0,0.0,unknown
462,43.0,blue-collar,married,secondary,no,-509.0,yes,no,unknown,6.0,may,124.0,1.0,-1.0,0.0,unknown
463,39.0,unemployed,married,primary,no,408.0,yes,no,unknown,6.0,may,53.0,1.0,-1.0,0.0,unknown
464,36.0,services,single,primary,no,58.0,yes,no,unknown,6.0,may,134.0,1.0,-1.0,0.0,unknown
465,57.0,retired,single,secondary,no,1640.0,no,yes,unknown,6.0,may,204.0,4.0,-1.0,0.0,unknown
466,36.0,admin.,single,secondary,no,20.0,yes,no,unknown,6.0,may,186.0,1.0,-1.0,0.0,unknown
467,50.0,blue-collar,married,primary,no,71.0,yes,no,unknown,6.0,may,678.0,1.0,-1.0,0.0,unknown
468,55.0,blue-collar,married,secondary,no,52.0,yes,no,unknown,6.0,may,182.0,1.0,-1.0,0.0,unknown
469,44.0,self-employed,married,tertiary,no,292.0,yes,no,unknown,6.0,may,162.0,1.0,-1.0,0.0,unknown
470,44.0,services,divorced,secondary,no,424.0,yes,no,unknown,6.0,may,27.0,1.0,-1.0,0.0,unknown
471,39.0,housemaid,single,primary,no,109.0,yes,no,unknown,6.0,may,699.0,3.0,-1.0,0.0,unknown
472,46.0,blue-collar,married,unknown,no,1044.0,yes,no,unknown,6.0,may,43.0,1.0,-1.0,0.0,unknown
